customer_id,recency_days,frequency_annual,aov_inr,ltv_inr,discount_code_usage_rate,cart_abandonment_rate,app_channel_weight,web_channel_weight,desktop_channel_weight,social_engagement_score,marketplace_purchase_share,age,gender,city_tier,browsing_search_interest,ground_truth_segment_id,cluster_id
CUST01067,8,7,1140.0,7807.0,0.4838608876912749,0.1884002621424933,0.8057302897581905,0.1831115630630156,0.0111581471787938,0.8736241405506296,0.6311143550141561,22,Male,Metro,"lowest price, collab, order tracking, free shipping",2,3
CUST01068,51,2,1270.0,7708.0,0.6332591845960993,0.5080934364027125,0.3262332520098839,0.518299790335651,0.1554669576544652,0.678496041966502,0.2678008222422016,23,Male,Tier2,"welcome offer, influencer recommended, new user offer, unboxing",6,6
CUST01069,52,1,1890.0,994.0,0.1893654878272559,0.1342401926952686,0.5497142406383567,0.233244186096158,0.2170415732654853,0.2522187405699422,0.1124098272264936,26,Female,Tier2,"favorite brand, new arrivals, repeat order, early access, usual size",4,2
CUST01070,57,1,1050.0,1304.0,0.474896600476331,0.7583609739019317,0.2714846406441417,0.5713595054779093,0.1571558538779491,0.6058821441062494,0.3437641513314274,18,Female,Metro,"size medium, fit check, cod available, size guide, still deciding",3,5
CUST01071,70,4,1400.0,16475.0,0.4651462139120785,0.6974246514692631,0.5595161564784489,0.2347996564610426,0.2056841870605085,0.5211838458272764,0.4882228269217316,37,Male,Tier3,"delivery time, exchange, size medium, wishlist",3,1
CUST01072,54,3,1050.0,4237.0,0.3771306693832202,0.7868171947270003,0.2919376005288641,0.4665591095956045,0.2415032898755313,0.5105609025446423,0.3420476223282073,18,Male,Metro,"return policy, kurta, size guide",3,5
CUST01073,48,1,730.0,966.0,0.5300428628572231,0.4960525575949503,0.2528566508696574,0.5119854572881739,0.2351578918421686,0.8024004610244749,0.5334836099941616,31,Female,Metro,"jeans, referral code, influencer recommended, sale",6,5
CUST01074,49,1,990.0,1753.0,0.3328482853061719,0.6526888298025768,0.6976978214376003,0.210718597478813,0.0915835810835865,0.7762299509623936,0.4555404415498798,46,Male,Tier2,"return policy, fit check, size chart, size guide",3,6
CUST01075,14,2,1500.0,6622.0,0.2851265508259244,0.1792405421124993,0.7039976859522302,0.2388853307236526,0.0571169833241172,0.7845756361611327,0.334525684979126,23,Male,Metro,"referral code, new drop, collab, streetwear, unboxing",2,3
CUST01076,52,2,4190.0,9675.0,0.1730793470405107,0.1458617491801535,0.2621833046016699,0.549183480778756,0.188633214619574,0.233984006672257,0.1289345604301677,32,Male,Metro,"curated, luxury, t-shirt",1,4
CUST01077,33,7,1890.0,24239.0,0.3325972417289803,0.1413905503864224,0.3573417700662226,0.481648920834291,0.1610093090994865,0.4005895609956623,0.13904719746991,34,Female,Metro,"early access, restock, new arrivals, usual size",4,2
CUST01078,58,1,1080.0,898.0,0.4238256775037893,0.6881786366808562,0.4005118665764228,0.3368029966849355,0.2626851367386416,0.5801321353716122,0.3419702457870813,23,Female,Tier2,"compare, still deciding, order tracking, exchange, fit check",3,6
CUST01079,65,6,2070.0,15214.0,0.2380896751535801,0.2228902036658472,0.4479933187620463,0.4113658738358331,0.1406408074021206,0.4104093296139291,0.5296365599372705,41,Male,Tier3,"gifting, insta finds, wedding collection, kurta set, ethnic wear",5,1
CUST01080,40,7,1740.0,12417.0,0.3129117101571089,0.2015345953597603,0.5153419659413355,0.1918022484535173,0.2928557856051472,0.2218466953176173,0.1211509586004727,38,Male,Tier2,"free shipping, my orders, favorite brand, early access",4,2
CUST01081,42,1,3460.0,2566.0,0.0825491817180162,0.1734967493130212,0.100710197851623,0.4075520607643289,0.491737741384048,0.1868317823001289,0.3323176475908457,30,Male,Metro,"sale, full price, exchange, made to order, discount",1,4
CUST01082,44,7,830.0,12546.0,0.3534529493366493,0.428698293494534,0.3593827039582847,0.1928919122526314,0.4477253837890839,0.7218845328656199,0.3177206826226782,31,Male,Metro,"wishlist, delivery time, return policy",3,5
CUST01083,84,1,1450.0,3198.0,0.5487755260181388,0.4958342581694405,0.4645697675554065,0.3034732342534041,0.2319569981911894,0.415219395477737,0.6084169721212197,18,Male,Metro,"exchange, unboxing, limited edition, reels, try first order",6,5
CUST01084,44,4,2280.0,18036.0,0.145519178689179,0.1892752941499832,0.6950613634410013,0.0911578174053346,0.2137808191536641,0.2400324999434166,0.0754538384057279,36,Female,Tier2,"sherwani, occasion wear, membership, exchange, restock",4,2
CUST01085,43,5,1300.0,14120.0,0.5346617594734037,0.6622963028444245,0.5552504714451822,0.1873526074979011,0.2573969210569167,0.5189028258373904,0.4993790175977588,22,Female,Metro,"influencer recommended, referral code, insta finds, new user offer",6,5
CUST01086,75,1,1280.0,2548.0,0.4291594741884653,0.7209834363043846,0.6162290731002765,0.175750282038679,0.2080206448610443,0.3966825304019477,0.511189430475254,39,Male,Tier3,"cod available, size guide, return policy, wishlist",3,1
CUST01087,57,9,2120.0,36660.0,0.1608086738632108,0.1816233856292657,0.2299849789735061,0.2637530303857259,0.5062619906407679,0.4549690340235823,0.1345493401728382,32,Female,Tier2,"restock, membership, order history, favorite brand",4,2
CUST01088,32,1,1750.0,4382.0,0.196936071218074,0.0851030767836415,0.3426562515001538,0.5283344990496032,0.129009249450243,0.2419378195085774,0.2186805374143377,31,Male,Metro,"membership, usual size, favorite brand",4,2
CUST01089,44,1,1090.0,2599.0,0.548368608694374,0.3352824206784144,0.5352567348760844,0.388401484653067,0.0763417804708486,0.755983163965478,0.5624870342490286,21,Male,Tier2,"jeans, size medium, referral code",6,6
CUST01090,10,1,1190.0,845.0,0.4974852591604475,0.2005370824672158,0.6914969951260421,0.1986066871719325,0.1098963177020253,0.8975204632823137,0.3336865017305619,21,Female,Tier2,"limited stock, streetwear, new drop",2,3
CUST01091,44,1,3830.0,3867.0,0.1222019518822791,0.2075955173595119,0.2575682321720648,0.4433123424312131,0.299119425396722,0.0748873815902228,0.1951456372754692,32,Female,Metro,"curated, limited edition, exclusive collection, premium fabric, luxury",1,4
CUST01092,75,3,2110.0,3165.0,0.241830533793538,0.2714456365891339,0.3130066915205525,0.043851267116801,0.6431420413626464,0.5051483151556173,0.4817715777005963,40,Female,Tier3,"early access, kurta set, wedding collection, saree",5,1
CUST01093,38,1,1790.0,2852.0,0.18872006342801,0.069540487551972,0.4283756132808572,0.5544440663319296,0.0171803203872133,0.3394987481918536,0.1899596790005384,27,Female,Tier2,"favorite brand, early access, new arrivals, usual size, t-shirt",4,2
CUST01094,46,2,1070.0,4780.0,0.692075976619695,0.4610825236219608,0.6511489785225254,0.2448770256259429,0.1039739958515317,0.7945636255983207,0.6179659265857996,23,Male,Tier2,"referral code, new user offer, trending, reels",6,6
CUST01095,10,2,1430.0,4230.0,0.2978494629160897,0.2439573857713183,0.9087509313814712,0.072312721876689,0.0189363467418398,0.9475079602505212,0.3821662325366829,18,Female,Tier2,"hype, drop alert, trending now",2,3
CUST01096,46,1,4920.0,9804.0,0.0618449931563134,0.1925352238441396,0.0712488046013399,0.3219596673468886,0.6067915280517713,0.3193685599419507,0.1333283013682779,32,Female,Metro,"order tracking, trending, exclusive collection, limited edition, premium",1,4
CUST01097,55,2,2590.0,5700.0,0.1608761008288401,0.2942422215048882,0.5363983729388255,0.149152150893523,0.3144494761676514,0.5065846178806599,0.3590641002108885,36,Male,Tier3,"saree, family pack, hype, sneaker match, order tracking",5,1
CUST01098,14,6,630.0,9554.0,0.7538745757192141,0.4568972926342006,0.943795690608298,0.0360480801351453,0.0201562292565566,0.6636026858706523,0.6365920964076943,25,Female,Tier2,"bogo offer, coupon, combo offer, jeans",0,0
CUST01099,40,9,1910.0,8943.0,0.4070173495331566,0.1379088043930796,0.5528769315053371,0.3230512888567865,0.1240717796378765,0.4905422635735236,0.1633555996995175,43,Female,Metro,"repeat order, new arrivals, free shipping, membership, order history",4,2
CUST01100,52,1,1330.0,2813.0,0.7166594960010878,0.3819733178248389,0.5246040597814631,0.2621284662681693,0.2132674739503674,0.7228015478122175,0.4215014263464906,22,Female,Metro,"cotton, first order discount, unboxing",6,5
CUST01101,16,18,860.0,30419.0,0.7124769904464948,0.2812407048323768,0.8136599458662974,0.1850332583502318,0.0013067957834707,0.6399919997443984,0.7468627282358766,23,Male,Tier2,"combo offer, cashback, kurta, coupon",0,0
CUST01102,15,2,580.0,1879.0,0.8839537254480978,0.4286382274149697,0.2990646946114385,0.5341460364997679,0.1667892688887937,0.5356794782648506,0.5396673141694095,23,Male,Tier2,"sale, cashback, combo offer",0,6
CUST01103,7,10,1040.0,6291.0,0.4347389440701512,0.1973075578822802,0.8534162932370749,0.1029657012453891,0.0436180055175359,0.8501528023975414,0.5474116734108377,24,Male,Metro,"size medium, streetwear, new drop, jeans, sneaker match",2,3
CUST01104,33,5,1480.0,8069.0,0.1910547392271691,0.0491518369818886,0.4114233024594164,0.4504470821973303,0.1381296153432532,0.5037307519053921,0.2189145953042332,29,Female,Tier3,"new arrivals, repeat order, free shipping",4,2
CUST01105,12,10,1310.0,7342.0,0.3136425036563691,0.2424294445770846,0.7394564504604474,0.1784111332515639,0.0821324162879885,0.7739693104157258,0.2012725702908124,22,Female,Tier2,"restock alert, streetwear, usual size",2,3
CUST01106,64,1,1370.0,3175.0,0.5892210820283701,0.4197986816663658,0.5210268548155951,0.230597880499868,0.2483752646845368,0.765100213488601,0.2943090132320029,30,Male,Metro,"new user offer, welcome offer, influencer recommended, my orders",6,5
CUST01107,45,2,1210.0,4404.0,0.3909301661940987,0.6735505547347395,0.6903304257820874,0.2013124809960103,0.1083570932219024,0.6865685251985028,0.3890168121550225,23,Female,Tier2,"return policy, delivery time, diwali sale",3,6
CUST01108,65,1,5180.0,7526.0,0.116473103317733,0.231822662655791,0.1507658998612097,0.3589638481007066,0.4902702520380836,0.1585258420204921,0.182051401208363,22,Female,Tier2,"insta finds, capsule collection, size medium, t-shirt, premium",1,4
CUST01109,53,3,1240.0,7808.0,0.3738184949782279,0.5559662857702841,0.51063512713443,0.1387118213823965,0.3506530514831733,0.4291614614313295,0.2785595823024241,39,Female,Tier2,"gifting, size medium, reviews, t-shirt",3,6
CUST01110,34,1,970.0,2351.0,0.5954945113171628,0.3352914543847051,0.3175932184544137,0.533669961936887,0.1487368196086993,0.5910979689729144,0.7970087927707059,22,Male,Tier2,"unboxing, try first order, early access, trending",6,6
CUST01111,82,1,3110.0,1769.0,0.3062765346874357,0.6056873639614192,0.4310060238501791,0.2289151678872388,0.3400788082625821,0.2628954744862613,0.419029559240243,38,Male,Tier2,"festive, luxury, ethnic wear, saree, kurta set",5,6
CUST01112,110,4,4070.0,15616.0,0.1922710836815264,0.3303765857233331,0.2469904182945114,0.6154708091318428,0.1375387725736456,0.218858943556704,0.4444159594730931,49,Female,Tier2,"ethnic wear, sherwani, gifting, restock alert, saree",5,4
CUST01113,67,1,2660.0,5764.0,0.1797731522742577,0.3320750160553941,0.5126516700604623,0.3292709927777788,0.1580773371617588,0.3193879311790873,0.639447932495256,46,Female,Metro,"bogo offer, family pack, diwali sale",5,5
CUST01114,11,7,1470.0,20262.0,0.2831306768589955,0.4161641797138692,0.6808485656995854,0.2839369754961053,0.0352144588043091,0.5658420288757392,0.3663248631359439,18,Female,Tier2,"sneaker match, limited stock, first order discount, new drop, trending now",2,3
CUST01115,39,1,1120.0,908.0,0.4607841845502762,0.7030741620863376,0.6180578146663563,0.1772369162774542,0.2047052690561895,0.9128131382028712,0.3783609909602394,29,Male,Tier2,"cod available, fit check, jeans",3,6
CUST01116,10,2,1390.0,5727.0,0.338167437812191,0.2272261009560771,0.8489190666599917,0.0987707490759286,0.0523101842640796,0.7696064355774188,0.3258652377058445,22,Female,Tier2,"new drop, restock alert, sneaker match, hype",2,3
CUST01117,24,6,2980.0,32860.0,0.0440754950850619,0.084571828373855,0.3605363914642588,0.2952348161181494,0.3442287924175916,0.3769496203160685,0.3880599539473094,39,Female,Metro,"premium, made to order, designer drop, loyalty points",1,4
CUST01118,38,3,1580.0,6922.0,0.2949078190217984,0.0620916385228206,0.3314382564968972,0.4125316656512601,0.2560300778518428,0.3674997967295287,0.121937557435312,39,Male,Metro,"free shipping, influencer recommended, my orders, usual size",4,2
CUST01119,11,7,1340.0,17378.0,0.319381547985965,0.1857970768449798,0.7949590854120048,0.1834902303788927,0.0215506842091025,0.9238576489254487,0.2587058773880931,20,Male,Tier2,"hype, new drop, capsule collection, sneaker match, drop alert",2,3
CUST01120,12,14,690.0,22951.0,0.6242720932654502,0.5318279633815255,0.652487434042394,0.2813983184420631,0.0661142475155428,0.5108100487351667,0.4678180550499062,32,Male,Tier2,"budget, size medium, clearance, coupon",0,0
CUST01121,11,3,1190.0,4924.0,0.3948944935655984,0.2276238982000416,0.5921615566140361,0.2812941817441294,0.1265442616418345,0.7223376332741721,0.4309208854189155,18,Male,Tier2,"restock alert, new drop, collab, coupon, limited stock",2,3
CUST01122,11,13,560.0,3971.0,0.6650441667176086,0.3326862264169372,0.6462144699701735,0.2220689205156133,0.1317166095142131,0.4833832820495549,0.6240758099049439,30,Female,Tier2,"cashback, bogo offer, clearance, free shipping, cotton",0,0
CUST01123,74,1,2540.0,1795.0,0.1997988992180465,0.4386201269797844,0.3381838100492001,0.3247113121856684,0.3371048777651315,0.6095336406502011,0.6401351451466761,35,Female,Tier2,"ethnic wear, family pack, diwali sale, kurta set",5,6
CUST01124,46,7,1900.0,17681.0,0.2750285027413722,0.2185328103590925,0.371803497227823,0.5646703503025654,0.0635261524696116,0.2937599046451514,0.0916823977269775,34,Female,Tier2,"my orders, size medium, restock, repeat order, loyalty points",4,2
CUST01125,46,1,730.0,1921.0,0.6563213213123508,0.2697431587221238,0.4575182137369262,0.2930365013643813,0.2494452848986925,0.5923764873915434,0.6729289817569739,18,Male,Tier3,"reels, try first order, insta finds",6,1
CUST01126,17,15,600.0,12247.0,0.7778068454550602,0.4170517388080735,0.8062926161384374,0.0630225117476096,0.1306848721139529,0.4220459626443506,0.5132751364465357,22,Male,Tier2,"discount, clearance, size medium",0,0
CUST01127,17,3,710.0,2980.0,0.7625104396455034,0.2834887567651479,0.7102336760290529,0.2633122802348638,0.0264540437360833,0.7453328011653971,0.662828073720314,24,Female,Tier2,"limited stock, coupon, combo offer",0,0
CUST01128,21,14,820.0,12496.0,0.7771650246831303,0.3516204741353273,0.7594584746436523,0.207348670036257,0.0331928553200906,0.3774325900144342,0.7131378988261633,18,Male,Tier2,"bogo offer, coupon, clearance, premium, exchange",0,0
CUST01129,50,2,1130.0,6460.0,0.4530595270002324,0.8057785487316178,0.3985141916316106,0.3077647874541738,0.2937210209142154,0.6509728887013798,0.5473185156898653,31,Male,Tier3,"reviews, combo offer, return policy",3,1
CUST01130,11,7,520.0,6731.0,0.7130844920986473,0.2350267966066692,0.6166861986165871,0.2041477053695554,0.1791660960138575,0.6522299106530814,0.7132623154048688,24,Non-binary,Metro,"sale, t-shirt, flat 50% off, budget, saree",0,0
CUST01131,49,10,1990.0,25368.0,0.4104434406432868,0.3602568015821898,0.2231074861783421,0.3416620932195142,0.4352304206021437,0.3241017287966558,0.2436007236631901,40,Female,Tier3,"reels, try first order, early access",4,2
CUST01132,9,15,1110.0,23791.0,0.2471559988579389,0.2818767205483798,0.4077486436790042,0.296924930780347,0.2953264255406486,0.725605293609802,0.4496522601088712,21,Male,Metro,"restock alert, oversized fit, jeans",2,3
CUST01133,18,7,670.0,9071.0,0.8769322924929974,0.3772608430517878,0.4160537181327291,0.2729481524161152,0.3109981294511556,0.5851981353247286,0.8314467460616463,21,Male,Tier3,"cashback, sale, combo offer, bogo offer, discount",0,0
CUST01134,71,1,2480.0,4594.0,0.1656031075224157,0.1185901950651941,0.3494788320214671,0.2216005690554909,0.4289205989230419,0.2241318511509907,0.1813932424450877,38,Female,Metro,"my orders, sneaker match, restock alert",4,4
CUST01135,16,6,750.0,8792.0,0.5747758175810282,0.4966398868413832,0.7369601785043349,0.2200180869847977,0.0430217345108673,0.4219920392415057,0.5136888305370961,22,Male,Tier3,"bogo offer, size chart, budget, coupon",0,0
CUST01136,71,1,1200.0,2627.0,0.3678529822804585,0.7486186455051691,0.5551709727202773,0.3569212474280288,0.0879077798516938,0.3682236072856071,0.3335135880288448,41,Female,Tier2,"fit check, still deciding, delivery time, designer drop",3,6
CUST01137,61,1,1390.0,1487.0,0.7393294616427436,0.4652822697420632,0.5731001766577372,0.2788441764245624,0.1480556469177004,0.7911701441649417,0.6501192799436473,20,Female,Tier2,"trending, first order discount, unboxing",6,6
CUST01138,73,1,1350.0,2554.0,0.26618184793372,0.6088999242414688,0.4521626829883755,0.3182955854795571,0.2295417315320673,0.473134942937902,0.2045651870110075,21,Female,Tier2,"delivery time, wishlist, t-shirt",3,6
CUST01139,16,4,630.0,3255.0,0.5356172386528026,0.4209464019904372,0.8230983386086685,0.1136447965371624,0.063256864854169,0.5882155036806814,0.6274217416145016,20,Male,Tier2,"size medium, exchange, bogo offer, premium fabric, budget",0,0
CUST01140,12,5,590.0,2340.0,0.5849051809170647,0.3562676311812536,0.5790270510532702,0.3019000015722684,0.1190729473744613,0.5996443948888476,0.5735857947355749,18,Female,Tier3,"cotton, exchange, sherwani",0,0
CUST01141,46,2,1060.0,1437.0,0.4700347693926115,0.7125744207873967,0.4186698489133966,0.4689528781209993,0.1123772729656039,0.6874802918225325,0.3237148135176958,33,Male,Metro,"fit check, still deciding, size chart, reviews",3,5
CUST01142,66,1,1190.0,980.0,0.5199010037246733,0.3460158802246729,0.4612601782913318,0.4607191891529988,0.0780206325556693,0.7053197872767515,0.6903220554023765,26,Female,Tier2,"unboxing, discount, insta finds, first order discount, reels",6,6
CUST01143,31,1,960.0,1403.0,0.5779560926225608,0.583786663297276,0.4667617348119937,0.2467938012883709,0.2864444638996355,0.8315006147010029,0.5956921123742608,19,Female,Tier3,"jeans, first order discount, welcome offer",6,1
CUST01144,7,7,1510.0,16376.0,0.2767988714427943,0.4664546005627147,0.7858814687915989,0.1547315809956285,0.0593869502127725,0.7863746170389202,0.3115701045846951,26,Male,Tier2,"drop alert, oversized fit, sneaker match",2,3
CUST01145,14,1,670.0,1188.0,0.7092083880939851,0.4116817010409299,0.4767603296405471,0.1779625564966951,0.3452771138627578,0.7093165948701531,0.7666100662874612,29,Male,Tier2,"cashback, usual size, flat 50% off, clearance",0,0
CUST01146,37,2,3490.0,13458.0,0.1149587963059877,0.4671061250676768,0.1159449113766004,0.5145405856644413,0.3695145029589582,0.2837522212232792,0.1965719451330543,36,Male,Metro,"premium, free shipping, premium fabric, limited edition",1,4
CUST01147,53,1,1350.0,1811.0,0.7409263094605332,0.5818057646204741,0.3967812152744303,0.3676532512129232,0.2355655335126464,0.5739115512681192,0.4253154392755631,18,Female,Tier2,"fit check, unboxing, new user offer, reels",6,6
CUST01148,11,9,1120.0,24306.0,0.5220418513751193,0.2793262740117211,0.9320998922697464,0.0331264571258979,0.0347736506043557,0.7800177880463649,0.5261626933622039,26,Male,Metro,"usual size, restock alert, new drop",2,3
CUST01149,49,1,890.0,759.0,0.3724693940729001,0.7867233136124637,0.4234191763929432,0.468722597299843,0.1078582263072139,0.6045134760992249,0.4469278752078141,35,Female,Metro,"reviews, free shipping, size chart, delivery time, size guide",3,5
CUST01150,43,1,990.0,1556.0,0.6496421632466016,0.5071454602703306,0.4180404687574248,0.3877031014592874,0.194256429783288,0.7298924516403956,0.4370157216403277,22,Male,Metro,"new user offer, first order discount, new drop, unboxing, size medium",6,5
CUST01151,67,6,2710.0,16536.0,0.2981254809247706,0.5687477417027653,0.5811797313170649,0.2678485680338481,0.1509717006490869,0.4976812470383042,0.5812624385869194,30,Female,Tier3,"capsule collection, exchange, order tracking, gifting",5,1
CUST01152,10,16,540.0,5349.0,0.8391495553445868,0.3379812575528876,0.7960679072868873,0.1460123325641485,0.0579197601489643,0.6921154484008029,0.8539083558135858,29,Female,Tier3,"discount, kurta, budget, free shipping, jeans",0,0
CUST01153,47,2,920.0,3322.0,0.4743371439815183,0.4810916044636785,0.6269832974734559,0.1276014669587039,0.2454152355678401,0.7492914379328022,0.6938516748961745,26,Female,Tier2,"referral code, cotton, insta finds, trending",6,6
CUST01154,12,9,1150.0,27761.0,0.3263363514925296,0.3168554027791516,0.8020272775683572,0.1857692182366773,0.0122035041949653,0.8479610491540653,0.4290694439118943,22,Male,Metro,"hype, welcome offer, size medium, sneaker match, oversized fit",2,3
CUST01155,59,1,1210.0,3030.0,0.4010472685708781,0.6747105971588998,0.6015037912790896,0.3365131796953831,0.0619830290255274,0.7450088415523011,0.436259289831297,45,Female,Tier2,"delivery time, return policy, kurta",3,6
CUST01156,13,6,660.0,3580.0,0.8599630260582818,0.3773735237501119,0.7439242128102921,0.2502729536729746,0.0058028335167333,0.4851521577057628,0.7245344469619993,28,Female,Tier3,"sale, jeans, cotton, cashback, kurta",0,0
CUST01157,67,1,1530.0,2559.0,0.3221629526985567,0.7684125402862217,0.0620094871403639,0.5289438293009846,0.4090466835586515,0.5634342556002585,0.4666165109787358,27,Female,Tier3,"size guide, delivery time, reviews, kurta, compare",3,1
CUST01158,64,3,4110.0,11519.0,0.0525457153029617,0.1105202496828324,0.1403425895539478,0.6924865006636985,0.1671709097823536,0.167319231192043,0.0781666527761732,36,Female,Metro,"curated, exclusive collection, luxury",1,4
CUST01159,12,3,590.0,1138.0,0.7268331154490159,0.2788111287526942,0.7975102704211462,0.0769281545936353,0.1255615749852186,0.4174669168602959,0.6806404564416558,32,Female,Tier2,"cod available, free shipping, order tracking, cashback, still deciding",0,0
CUST01160,11,7,530.0,4430.0,0.8590132407581065,0.2377375745331389,0.595930408367554,0.0412146144318097,0.3628549772006362,0.4368202638653306,0.8213821110312328,24,Male,Tier3,"coupon, combo offer, flat 50% off",0,0
CUST01161,26,4,3650.0,34543.0,0.0364839943199377,0.1429115755924352,0.4247618443808499,0.4054256766051238,0.1698124790140261,0.2166208965899323,0.1003439802258171,21,Female,Tier3,"premium, curated, exclusive collection, capsule collection",1,4
CUST01162,57,1,950.0,617.0,0.5487769748988915,0.338200305945447,0.4215360333174022,0.3269850189118771,0.2514789477707207,0.8316262089610874,0.4831864628991926,20,Male,Tier3,"referral code, reels, kurta",6,1
CUST01163,59,1,2540.0,5068.0,0.156256054143747,0.1685795702421461,0.5235627086727653,0.1683488518317673,0.3080884394954674,0.3024549751043568,0.1219218131137315,32,Female,Metro,"my orders, loyalty points, return policy, early access, usual size",4,2
CUST01164,49,1,2050.0,4008.0,0.2069189150520788,0.1048806608626633,0.4830441788108843,0.4023015592417341,0.1146542619473815,0.6237751940424866,0.1766369900746874,30,Female,Metro,"new arrivals, favorite brand, early access, usual size, my orders",4,2
CUST01165,36,11,1800.0,23849.0,0.2361863783681843,0.070932772585295,0.4838237830094384,0.1436363919042396,0.372539825086322,0.3710660975318132,0.2352554323183332,35,Male,Tier3,"new arrivals, early access, favorite brand",4,2
CUST01166,11,1,1970.0,1389.0,0.3567606190415022,0.3032886829193592,0.3632893865202596,0.4953098804990994,0.1414007329806409,0.663098310662407,0.2982949231679229,22,Male,Tier2,"capsule collection, limited edition, hype, drop alert, streetwear",2,6
CUST01167,45,6,1960.0,28414.0,0.2473775052093471,0.2755601118962101,0.6605621554812962,0.3208285041956506,0.0186093403230532,0.3337533748885768,0.1685727985210773,39,Male,Tier2,"order tracking, favorite brand, my orders, repeat order, free shipping",4,2
CUST01168,37,6,3640.0,57252.0,0.0180258113232918,0.3159266854116033,0.3819819855036635,0.1136471852105419,0.5043708292857945,0.297662757127956,0.1947370726787141,32,Female,Metro,"luxury, premium, exclusive collection, t-shirt",1,4
CUST01169,10,4,1340.0,8617.0,0.3926698634034339,0.1533432461313967,0.6496304574515825,0.2273259605265489,0.1230435820218686,0.9194543499656084,0.3731875315901745,19,Female,Metro,"streetwear, fit check, sneaker match",2,3
CUST01170,10,10,1410.0,18278.0,0.2878217281825654,0.2154993716427152,0.9717266726849462,0.0265173727992783,0.0017559545157754,0.8381710815670349,0.4244808939835853,20,Male,Metro,"collab, restock alert, streetwear, exchange, cotton",2,3
CUST01171,72,1,2590.0,7124.0,0.1631410867510746,0.1381466227433873,0.6343953413937906,0.1518244863002725,0.2137801723059366,0.1403994946261441,0.2130941649422147,30,Male,Metro,"repeat order, favorite brand, order history, kurta, early access",4,2
CUST01172,5,16,790.0,13077.0,0.3364039507107388,0.0399129422666865,0.7623777943168435,0.2341540642856712,0.0034681413974852,0.93880550404111,0.5160110683714091,22,Male,Metro,"referral code, streetwear, hype, drop alert, sneaker match",2,3
CUST01173,11,15,1390.0,53794.0,0.3748521865612239,0.466441769231924,0.5463371409786478,0.3624680555869236,0.0911948034344285,0.7553731325279116,0.4233766461107629,18,Male,Tier2,"drop alert, collab, hype, oversized fit",2,3
CUST01174,37,3,1780.0,5304.0,0.3092129197049267,0.1073988248224315,0.2996329654858589,0.3190869298998574,0.3812801046142837,0.405753675598433,0.339120797328762,41,Male,Tier3,"order tracking, exchange, order history, membership, favorite brand",4,1
CUST01175,15,17,640.0,13587.0,0.7898663719290276,0.3931404820547761,0.623126266807325,0.2447869835275285,0.1320867496651464,0.5717713001666593,0.5515839782857921,24,Female,Tier2,"cashback, sale, clearance",0,0
CUST01176,63,1,1060.0,2381.0,0.5096327346254149,0.4016341164624215,0.4667591377593018,0.4285710712255289,0.1046697910151693,0.7559854019078074,0.5728715050520783,26,Male,Tier2,"reels, try first order, occasion wear, unboxing",6,6
CUST01177,13,23,540.0,25361.0,0.8311228626020319,0.3169923176588009,0.5764975216764544,0.1640094578439384,0.2594930204796071,0.4515444698483816,0.8501576971117015,24,Female,Tier3,"discount, cashback, curated, flat 50% off",0,0
CUST01178,24,4,1280.0,10844.0,0.4691313851942701,0.233388115953592,0.4971718136529324,0.2305504944778305,0.272277691869237,0.4321588744196096,0.1798910078879174,33,Female,Metro,"order tracking, membership, new arrivals, loyalty points, free shipping",4,2
CUST01179,8,8,1200.0,8695.0,0.2227213213279741,0.2462873617255209,0.8666469739096461,0.0838195165327101,0.0495335095576437,0.7603207619783734,0.3817306168691793,31,Male,Tier2,"sneaker match, free shipping, cotton, cod available, limited stock",2,3
CUST01180,10,9,1240.0,23445.0,0.3661898525409249,0.374331719417505,0.9004198668706093,0.0131535173526844,0.0864266157767064,0.8170648952495416,0.4767810698050147,19,Male,Tier2,"collab, trending now, streetwear",2,3
CUST01181,11,10,1530.0,17810.0,0.3290526686941887,0.2752645700806395,0.7349123604185523,0.2508293165764046,0.014258323005043,0.7852221315230785,0.3707590697206427,23,Female,Tier2,"exchange, trending now, drop alert, kurta",2,3
CUST01182,14,4,600.0,3139.0,0.7426891756234446,0.3021873154734912,0.8725004323509299,0.1227232571825589,0.0047763104665109,0.523572988490077,0.6781769125701316,24,Non-binary,Tier2,"bogo offer, combo offer, free shipping, made to order",0,0
CUST01183,62,4,830.0,6305.0,0.4124701371402561,0.5494915161781774,0.5022870777469879,0.4466821055415401,0.0510308167114717,0.5219909867146941,0.3235363015098981,21,Male,Tier2,"still deciding, t-shirt, fit check",3,6
CUST01184,58,2,1380.0,5787.0,0.3197280907268771,0.5260258161548585,0.3560176755898407,0.3076832323431156,0.3362990920670435,0.6653511071839152,0.4171887629905381,18,Female,Metro,"wishlist, cod available, still deciding, return policy",3,5
CUST01185,13,30,570.0,18883.0,0.8316071276523668,0.4191826483551129,0.6516571071260263,0.3015679778217995,0.0467749150521741,0.4736724627410794,0.5659220387949709,19,Female,Tier2,"clearance, order tracking, exchange",0,0
CUST01186,45,1,1110.0,2685.0,0.4487699418569335,0.5973102735316852,0.293900961687585,0.3252713378367312,0.3808277004756837,0.9210849235956946,0.5760626009167428,21,Female,Tier2,"insta finds, clearance, try first order, referral code, combo offer",6,6
